ClientAccountID,CurrencyPrimary,AssetClass,FXRateToBase,Symbol,Description,Conid,SecurityID,SecurityIDType,CUSIP,ISIN,UnderlyingConid,UnderlyingSymbol,Issuer,ReportDate,Quantity,Multiplier,MarkPrice,PositionValue,OpenPrice,CostBasisPrice,CostBasisMoney,PercentOfNAV,FifoPnlUnrealized,Side,LevelOfDetail,OpenDateTime,HoldingPeriodDateTime,Code,OriginatingOrderID
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.195,3.195,319.5,,101.5,Long,LOT,20110810;154901,20110810;154901,,309307095
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1500,1,4.21,6315,3.195,3.195,4792.5,,1522.5,Long,LOT,20110810;154755,20110810;154755,,309307095
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,2500,1,4.21,10525,3.215,3.215,8037.5,,2487.5,Long,LOT,20110810;150856,20110810;150856,,309273268
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.225,3.225,645,,197,Long,LOT,20110810;150254,20110810;150254,,309268159
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.225,3.225,645,,197,Long,LOT,20110810;150236,20110810;150236,,309268159
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.225,3.225,322.5,,98.5,Long,LOT,20110810;150127,20110810;150127,,309268159
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1000,1,4.21,4210,3.225,3.225,3225,,985,Long,LOT,20110810;150126,20110810;150126,,309204815
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.225,3.225,645,,197,Long,LOT,20110810;145231,20110810;145231,,309204815
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.205,3.205,320.5,,100.5,Long,LOT,20110810;134235,20110810;134235,,309204815
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,500,1,4.21,2105,3.205,3.205,1602.5,,502.5,Long,LOT,20110810;134235,20110810;134235,,309204815
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.225,3.225,645,,197,Long,LOT,20110810;134227,20110810;134227,,309204815
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1500,1,4.21,6315,3.245,3.245,4867.5,,1447.5,Long,LOT,20110810;130258,20110810;130258,,309184583
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.245,3.245,324.5,,96.5,Long,LOT,20110810;130258,20110810;130258,,309184583
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.295,3.295,659,,183,Long,LOT,20110808;104658,20110808;104658,,308007622
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,400,1,4.21,1684,3.295,3.295,1318,,366,Long,LOT,20110808;104444,20110808;104444,,308007622
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.345,3.345,334.5,,86.5,Long,LOT,20110808;104337,20110808;104337,,307997324
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1000,1,4.21,4210,3.345,3.345,3345,,865,Long,LOT,20110808;103910,20110808;103910,,307997324
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1200,1,4.21,5052,3.395,3.395,4074,,978,Long,LOT,20110808;103035,20110808;103035,,307970250
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,400,1,4.21,1684,3.395,3.395,1358,,326,Long,LOT,20110808;103035,20110808;103035,,307982387
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,700,1,4.21,2947,3.395,3.395,2376.5,,570.5,Long,LOT,20110808;103035,20110808;103035,,307982387
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1100,1,4.21,4631,3.395,3.395,3734.5,,896.5,Long,LOT,20110808;102902,20110808;102902,,307970250
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,600,1,4.21,2526,3.395,3.395,2037,,489,Long,LOT,20110808;102842,20110808;102842,,307970250
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.395,3.395,339.5,,81.5,Long,LOT,20110808;102423,20110808;102423,,307970250
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,400,1,4.21,1684,3.445,3.445,1378,,306,Long,LOT,20110808;100851,20110808;100851,,307936697
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.445,3.445,344.5,,76.5,Long,LOT,20110808;100744,20110808;100744,,307936697
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,800,1,4.21,3368,3.445,3.445,2756,,612,Long,LOT,20110808;100515,20110808;100515,,307936697
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,800,1,4.21,3368,3.445,3.445,2756,,612,Long,LOT,20110808;100355,20110808;100355,,307936697
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,200,1,4.21,842,3.445,3.445,689,,153,Long,LOT,20110808;100347,20110808;100347,,307936697
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,600,1,4.21,2526,3.495,3.495,2097,,429,Long,LOT,20110808;095550,20110808;095550,,307910119
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,107,1,4.21,450.47,3.495,3.495,373.965,,76.505,Long,LOT,20110808;095550,20110808;095550,,307910119
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1093,1,4.21,4601.53,3.495,3.495,3820.035,,781.495,Long,LOT,20110808;095030,20110808;095030,,307891432
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,7,1,4.21,29.47,3.495,3.495,24.465,,5.005,Long,LOT,20110808;095030,20110808;095030,,307891432
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,100,1,4.21,421,3.485,3.485,348.5,,72.5,Long,LOT,20110808;095030,20110808;095030,,307910119
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,393,1,4.21,1654.53,3.495,3.495,1373.535,,280.995,Long,LOT,20110808;095030,20110808;095030,,307910119
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,500,1,4.21,2105,3.495,3.495,1747.5,,357.5,Long,LOT,20110808;094636,20110808;094636,,307891432
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,7,1,4.21,29.47,3.495,3.495,24.465,,5.005,Long,LOT,20110808;094636,20110808;094636,,307891432
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,1393,1,4.21,5864.53,3.495,3.495,4868.535,,995.995,Long,LOT,20110808;094353,20110808;094353,,307891432
U1234567,USD,STK,1,CXDC,CHINA XD PLASTICS CO LTD,57697895,,,,,,,,20121119,441,1,4.21,1856.61,3.545,3.545,1563.345,,293.265,Long,LOT,20110808;093853,20110808;093853,,307875611
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,8,100,0.000733,0.5864,4.117245,4.117245,3293.796,,-3293.209565,Long,LOT,20120504;095941,20120504;095941,,367937806
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,10,100,0.000733,0.733,3.752845,3.752845,3752.845,,-3752.111957,Long,LOT,20120503;152806,20120503;152806,,367789478
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,8,100,0.000733,0.5864,3.752845,3.752845,3002.276,,-3001.689565,Long,LOT,20120503;152806,20120503;152806,,367789478
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,13,100,0.000733,0.9529,3.752845,3.752845,4878.6985,,-4877.745543,Long,LOT,20120503;152804,20120503;152804,,367789478
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,10,100,0.000733,0.733,3.757245,3.757245,3757.245,,-3756.511957,Long,LOT,20120503;152804,20120503;152804,,367789478
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,11,100,0.000733,0.8063,3.767245,3.767245,4143.9695,,-4143.163152,Long,LOT,20120503;152137,20120503;152137,,367785216
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,27,100,0.000733,1.9791,3.753545,3.753545,10134.5715,,-10132.59228,Long,LOT,20120503;152137,20120503;152137,,367785216
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,3,100,0.000733,0.2199,3.817245,3.817245,1145.1735,,-1144.953587,Long,LOT,20120503;152113,20120503;152113,,367785216
U1234567,USD,OPT,1,VXX1  121222C00017000,VXX1 22DEC12 17.0 C,104657784,,,,,115136657,VXX1,,20121119,25,100,0.000733,1.8325,4.955245,4.955245,12388.1125,,-12386.27989,Long,LOT,20120424;154526,20120424;154526,,365628410
U1234567,USD,OPT,1,VXX1  121222C00028000,VXX1 22DEC12 28.0 C,104657829,,,,,115136657,VXX1,,20121119,6,100,0.000001,0.0006,2.927245,2.927245,1756.347,,-1756.347,Long,LOT,20120423;105053,20120423;105053,,365203138
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,21.27,21.27,106350,,-5350,Long,LOT,20121115;112955,20121115;112955,,233377092
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,60,100,20.2,121200,21.27,21.27,127620,,-6420,Long,LOT,20121115;112951,20121115;112951,,233377092
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,21.27,21.27,106350,,-5350,Long,LOT,20121115;112951,20121115;112951,,233377092
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,33,100,20.2,66660,21.27,21.27,70191,,-3531,Long,LOT,20121115;112946,20121115;112946,,233377075
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,21.27,21.27,36159,,-1819,Long,LOT,20121115;112946,20121115;112946,,233377092
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,27,100,20.2,54540,21.27,21.27,57429,,-2889,Long,LOT,20121115;112945,20121115;112945,,233377075
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,21.27,21.27,21270,,-1070,Long,LOT,20121115;112944,20121115;112944,,233377075
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,21.27,21.27,63810,,-3210,Long,LOT,20121115;112937,20121115;112937,,233377075
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,24,100,20.2,48480,21.02,21.02,50448,,-1968,Long,LOT,20121114;112951,20121114;112951,,233223219
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,19,100,20.2,38380,21.02,21.02,39938,,-1558,Long,LOT,20121114;112943,20121114;112943,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,21.02,21.02,6306,,-246,Long,LOT,20121114;112943,20121114;112943,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,21.02,21.02,4204,,-164,Long,LOT,20121114;112937,20121114;112937,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,21.02,21.02,21020,,-820,Long,LOT,20121114;112937,20121114;112937,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,38,100,20.2,76760,21.02,21.02,79876,,-3116,Long,LOT,20121114;112930,20121114;112930,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,16,100,20.2,32320,21.02,21.02,33632,,-1312,Long,LOT,20121114;112928,20121114;112928,,233223188
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,21.07,21.07,21070,,-870,Long,LOT,20121114;112800,20121114;112800,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,49,100,20.2,98980,21.07,21.07,103243,,-4263,Long,LOT,20121114;112757,20121114;112757,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,16,100,20.2,32320,21.07,21.07,33712,,-1392,Long,LOT,20121114;112753,20121114;112753,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,21.07,21.07,35819,,-1479,Long,LOT,20121114;112749,20121114;112749,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,21.07,21.07,35819,,-1479,Long,LOT,20121114;112744,20121114;112744,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,21.07,21.07,42140,,-1740,Long,LOT,20121114;112718,20121114;112718,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,12,100,20.2,24240,21.07,21.07,25284,,-1044,Long,LOT,20121114;112713,20121114;112713,,233222646
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,18,100,20.2,36360,21.57,21.57,38826,,-2466,Long,LOT,20121112;112954,20121112;112954,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,18,100,20.2,36360,21.57,21.57,38826,,-2466,Long,LOT,20121112;112952,20121112;112952,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,18,100,20.2,36360,21.57,21.57,38826,,-2466,Long,LOT,20121112;112944,20121112;112944,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,21.57,21.57,36669,,-2329,Long,LOT,20121112;112937,20121112;112937,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,21.57,21.57,2157,,-137,Long,LOT,20121112;112935,20121112;112935,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,9,100,20.2,18180,21.57,21.57,19413,,-1233,Long,LOT,20121112;112832,20121112;112832,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,9,100,20.2,18180,21.57,21.57,19413,,-1233,Long,LOT,20121112;112827,20121112;112827,,232954872
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,73,100,20.2,147460,20.42,20.42,149066,,-1606,Long,LOT,20121106;112735,20121106;112735,,232346687
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,12,100,20.2,24240,20.47,20.47,24564,,-324,Long,LOT,20121106;112712,20121106;112712,,232346604
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,68,100,20.2,137360,20.47,20.47,139196,,-1836,Long,LOT,20121106;112712,20121106;112712,,232346604
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,12,100,20.2,24240,20.77,20.77,24924,,-684,Long,LOT,20121101;102457,20121101;102457,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,20.77,20.77,62310,,-1710,Long,LOT,20121101;102457,20121101;102457,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,25,100,20.2,50500,20.77,20.77,51925,,-1425,Long,LOT,20121101;101503,20121101;101503,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,27,100,20.2,54540,20.77,20.77,56079,,-1539,Long,LOT,20121101;101435,20121101;101435,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,23,100,20.2,46460,20.77,20.77,47771,,-1311,Long,LOT,20121101;101435,20121101;101435,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,11,100,20.2,22220,20.77,20.77,22847,,-627,Long,LOT,20121101;100821,20121101;100821,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,22,100,20.2,44440,20.77,20.77,45694,,-1254,Long,LOT,20121101;100419,20121101;100419,,232001522
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,15,100,20.2,30300,21.62,21.62,32430,,-2130,Long,LOT,20121022;112908,20121022;112908,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,21.62,21.62,43240,,-2840,Long,LOT,20121022;112858,20121022;112858,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,21,100,20.2,42420,21.62,21.62,45402,,-2982,Long,LOT,20121022;112838,20121022;112838,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,21.62,21.62,64860,,-4260,Long,LOT,20121022;112828,20121022;112828,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,21.62,21.62,8648,,-568,Long,LOT,20121022;112818,20121022;112818,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,7,100,20.2,14140,21.62,21.62,15134,,-994,Long,LOT,20121022;112808,20121022;112808,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,31,100,20.2,62620,21.62,21.62,67022,,-4402,Long,LOT,20121022;112758,20121022;112758,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,21.62,21.62,36754,,-2414,Long,LOT,20121022;112748,20121022;112748,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,24,100,20.2,48480,21.62,21.62,51888,,-3408,Long,LOT,20121022;112728,20121022;112728,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,31,100,20.2,62620,21.62,21.62,67022,,-4402,Long,LOT,20121022;112718,20121022;112718,,231135862
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,300,100,20.2,606000,21.67,21.67,650100,,-44100,Long,LOT,20121022;112453,20121022;112453,,231135470
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,21.62,21.62,43240,,-2840,Long,LOT,20121022;112334,20121022;112334,,231135130
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,13,100,20.2,26260,22.67,22.67,29471,,-3211,Long,LOT,20121012;044101,20121012;044101,,230367052
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,28,100,20.2,56560,22.67,22.67,63476,,-6916,Long,LOT,20121012;044053,20121012;044053,,230367052
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,22.67,22.67,113350,,-12350,Long,LOT,20121012;043918,20121012;043918,,230367052
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,22.72,22.72,9088,,-1008,Long,LOT,20121012;043914,20121012;043914,,230367052
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,18,100,20.2,36360,22.72,22.72,40896,,-4536,Long,LOT,20121012;043911,20121012;043911,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,22.72,22.72,113600,,-12600,Long,LOT,20121012;043907,20121012;043907,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.77,22.77,2277,,-257,Long,LOT,20121012;041339,20121012;041339,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.72,22.72,2272,,-252,Long,LOT,20121012;035704,20121012;035704,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.72,22.72,2272,,-252,Long,LOT,20121012;035544,20121012;035544,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.72,22.72,2272,,-252,Long,LOT,20121012;035543,20121012;035543,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.82,22.82,2282,,-262,Long,LOT,20121012;035353,20121012;035353,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.77,22.77,2277,,-257,Long,LOT,20121012;035302,20121012;035302,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,22.77,22.77,4554,,-514,Long,LOT,20121012;035301,20121012;035301,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.72,22.72,2272,,-252,Long,LOT,20121012;035301,20121012;035301,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.77,22.77,2277,,-257,Long,LOT,20121012;035301,20121012;035301,,230363948
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,22.77,22.77,2277,,-257,Long,LOT,20121011;104505,20121011;104505,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,22.82,22.82,4564,,-524,Long,LOT,20121011;104404,20121011;104404,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,22.82,22.82,6846,,-786,Long,LOT,20121011;104356,20121011;104356,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,9,100,20.2,18180,22.92,22.92,20628,,-2448,Long,LOT,20121011;104356,20121011;104356,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,22.92,22.92,6876,,-816,Long,LOT,20121011;104348,20121011;104348,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,22.92,22.92,6876,,-816,Long,LOT,20121011;104343,20121011;104343,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,22.92,22.92,6876,,-816,Long,LOT,20121011;104336,20121011;104336,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,25,100,20.2,50500,22.92,22.92,57300,,-6800,Long,LOT,20121011;104335,20121011;104335,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,7,100,20.2,14140,22.92,22.92,16044,,-1904,Long,LOT,20121011;104335,20121011;104335,,230289575
